"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx"
"29095014300","Census Tract 143, Jackson County, Missouri",0.0209,0.2712,0.6774,0.0305,0.044
"29095014400","Census Tract 144, Jackson County, Missouri",0.018,0.3062,0.6578,0.018,0.0242
"29095014501","Census Tract 145.01, Jackson County, Missouri",0.0074,0.0968,0.8461,0.0497,0.026
"29095014502","Census Tract 145.02, Jackson County, Missouri",0.0028,0.0401,0.9089,0.0483,0.0377
"29095014601","Census Tract 146.01, Jackson County, Missouri",0,0.0951,0.8592,0.0457,0.0751
"29095014603","Census Tract 146.03, Jackson County, Missouri",0.0603,0.0295,0.8643,0.0459,0.0548
"29095014604","Census Tract 146.04, Jackson County, Missouri",0.0394,0.1395,0.7426,0.0784,0.1288
"29095014701","Census Tract 147.01, Jackson County, Missouri",0.017,0.0855,0.7947,0.1028,0.0729
"29095014702","Census Tract 147.02, Jackson County, Missouri",0.0381,0.0344,0.8795,0.048,0.0344
"29095014804","Census Tract 148.04, Jackson County, Missouri",0.0305,0.042,0.8758,0.0518,0.0298
"29095014806","Census Tract 148.06, Jackson County, Missouri",0.0375,0.1094,0.7954,0.0578,0.0813
"29095014902","Census Tract 149.02, Jackson County, Missouri",0.0078,0.0029,0.9805,0.0088,0.0146
"29095014903","Census Tract 149.03, Jackson County, Missouri",0.0107,6e-04,0.9482,0.0405,0.0296
"29095014904","Census Tract 149.04, Jackson County, Missouri",0.0258,0.0791,0.8567,0.0384,0.0281
"29095014905","Census Tract 149.05, Jackson County, Missouri",0.0026,0.0495,0.9129,0.035,0.0265
"29095015000","Census Tract 150, Jackson County, Missouri",0.0095,0.0146,0.9473,0.0287,0.0216
"29095015100","Census Tract 151, Jackson County, Missouri",0.0135,0.0539,0.8897,0.0428,0.0262
"29095015200","Census Tract 152, Jackson County, Missouri",0.0451,0.0809,0.8567,0.0173,0.0555
"29095015300","Census Tract 153, Jackson County, Missouri",0,0.1901,0.5487,0.2612,0.5792
"29095015400","Census Tract 154, Jackson County, Missouri",0.0667,0.6723,0.1495,0.1115,0.1138
"29095015500","Census Tract 155, Jackson County, Missouri",0.0133,0.0957,0.7969,0.0941,0.3663
"29095015600","Census Tract 156, Jackson County, Missouri",0.0181,0.1164,0.5352,0.3302,0.3809
"29095015700","Census Tract 157, Jackson County, Missouri",0.0297,0.1366,0.7956,0.038,0.0564
"29095015800","Census Tract 158, Jackson County, Missouri",0.0032,0.1001,0.8523,0.0444,0.0653
"29095015900","Census Tract 159, Jackson County, Missouri",0.0911,0.41,0.4564,0.0425,0.0295
"29095016000","Census Tract 160, Jackson County, Missouri",0.0108,0.5216,0.2352,0.2325,0.2042
"29095016100","Census Tract 161, Jackson County, Missouri",0.0056,0.8407,0.1214,0.0323,0.0637
"29095016200","Census Tract 162, Jackson County, Missouri",0.023,0.5205,0.2943,0.1622,0.2391
"29095016300","Census Tract 163, Jackson County, Missouri",0.0157,0.5275,0.4326,0.0242,0.0855
"29095016400","Census Tract 164, Jackson County, Missouri",0,0.5147,0.3933,0.092,0.2695
"29095016500","Census Tract 165, Jackson County, Missouri",0,0.8855,0.0906,0.0239,0.0513
"29095016600","Census Tract 166, Jackson County, Missouri",0.0064,0.9191,0.0745,0,0.015
"29095016700","Census Tract 167, Jackson County, Missouri",0.0085,0.1967,0.75,0.0448,0.1033
"29095016800","Census Tract 168, Jackson County, Missouri",0.0077,0.0301,0.89,0.0722,0.1315
"29095016900","Census Tract 169, Jackson County, Missouri",0,0.8861,0.0669,0.047,0.0562
"29095017000","Census Tract 170, Jackson County, Missouri",0,0.3401,0.552,0.1078,0.2108
"29095017100","Census Tract 171, Jackson County, Missouri",0.0026,0.8398,0.0867,0.0708,0.0698
"29095017200","Census Tract 172, Jackson County, Missouri",0,0.5282,0.3451,0.1266,0.0999
"29095017300","Census Tract 173, Jackson County, Missouri",0.0268,0.1361,0.8065,0.0306,0.0484
"29095017400","Census Tract 174, Jackson County, Missouri",0.0397,0.5002,0.301,0.1591,0.0893
"29095017500","Census Tract 175, Jackson County, Missouri",0.0041,0.4205,0.5,0.0755,0.015
"29095017600","Census Tract 176, Jackson County, Missouri",0.016,0.3587,0.5256,0.0997,0.1011
"29095017700","Census Tract 177, Jackson County, Missouri",0.0142,0.0062,0.9388,0.0408,0.038
"29095017800","Census Tract 178, Jackson County, Missouri",0.066,0.2493,0.5588,0.1259,0.1189
"29095017900","Census Tract 179, Jackson County, Missouri",0.0512,0.0374,0.8501,0.0614,0.0701
"29095018000","Census Tract 180, Jackson County, Missouri",0.0104,0.1094,0.7493,0.131,0.1293
"29095018100","Census Tract 181, Jackson County, Missouri",0.0174,0.0817,0.8232,0.0778,0.0256
"29095018200","Census Tract 182, Jackson County, Missouri",0.0388,0.112,0.8206,0.0286,0.0614
"29095018500","Census Tract 185, Jackson County, Missouri",0.0316,0.0771,0.8449,0.0465,0.0092
"29095018600","Census Tract 186, Jackson County, Missouri",0.0098,0.0692,0.86,0.061,0.0238
"29095019300","Census Tract 193, Jackson County, Missouri",0.0074,0.0467,0.9089,0.037,0.0504
"29095980101","Census Tract 9801.01, Jackson County, Missouri",NA,NA,NA,NA,NA
"29095980802","Census Tract 9808.02, Jackson County, Missouri",NA,NA,NA,NA,NA
"29095988300","Census Tract 9883, Jackson County, Missouri",0.15,0,0.81,0.04,0.11
"29095989100","Census Tract 9891, Jackson County, Missouri",0.75,0,0.25,0,0
"29095989200","Census Tract 9892, Jackson County, Missouri",NA,NA,NA,NA,NA
"29097010100","Census Tract 101, Jasper County, Missouri",0,0.0626,0.8047,0.1327,0.1263
"29097010200","Census Tract 102, Jasper County, Missouri",0,0.033,0.8397,0.1273,0.0765
"29097010300","Census Tract 103, Jasper County, Missouri",0.012,0.0421,0.8839,0.0621,0.0224
"29097010400","Census Tract 104, Jasper County, Missouri",0.0308,0.0054,0.8482,0.1156,0.0482
"29097010500","Census Tract 105, Jasper County, Missouri",0.0289,0.0565,0.795,0.1196,0.0146
"29097010600","Census Tract 106, Jasper County, Missouri",0.052,0.0537,0.8767,0.0175,0.0243
"29097010700","Census Tract 107, Jasper County, Missouri",0.0444,7e-04,0.9193,0.0355,0.0146
"29097010800","Census Tract 108, Jasper County, Missouri",0.0173,0.04,0.8666,0.0761,0.0345
"29097010900","Census Tract 109, Jasper County, Missouri",0,0.0275,0.9215,0.051,0.0548
"29097011000","Census Tract 110, Jasper County, Missouri",0,0.0174,0.8745,0.1081,0.0717
"29097011100","Census Tract 111, Jasper County, Missouri",0,0.0305,0.9486,0.0209,0.0365
"29097011200","Census Tract 112, Jasper County, Missouri",0.0072,6e-04,0.9542,0.038,0.0255
"29097011300","Census Tract 113, Jasper County, Missouri",0.0069,0.0058,0.9365,0.0509,0.0337
"29097011400","Census Tract 114, Jasper County, Missouri",0.0191,0.0137,0.9438,0.0234,0.0225
"29097011500","Census Tract 115, Jasper County, Missouri",0.0016,0.0104,0.9359,0.052,0.0552
"29097011600","Census Tract 116, Jasper County, Missouri",4e-04,0.016,0.9061,0.0776,0.4067
"29097011700","Census Tract 117, Jasper County, Missouri",0.0109,0.0083,0.909,0.0717,0.2383
"29097011800","Census Tract 118, Jasper County, Missouri",0,0.0159,0.8631,0.121,0.3379
"29097011900","Census Tract 119, Jasper County, Missouri",0.0286,0.0071,0.9108,0.0535,0.0532
"29097012000","Census Tract 120, Jasper County, Missouri",0,0.0035,0.9136,0.0829,0.0542
"29097012100","Census Tract 121, Jasper County, Missouri",0.0118,0.004,0.9504,0.0338,0.0555
"29097012200","Census Tract 122, Jasper County, Missouri",6e-04,0,0.9742,0.0252,0.0353
"29099700107","Census Tract 7001.07, Jefferson County, Missouri",0.0119,0,0.9857,0.0024,0.008
"29099700109","Census Tract 7001.09, Jefferson County, Missouri",0.0102,0.0168,0.9368,0.0362,0.0433
"29099700110","Census Tract 7001.10, Jefferson County, Missouri",0.0051,0.0054,0.9738,0.0157,0.0205
"29099700111","Census Tract 7001.11, Jefferson County, Missouri",0,0.0073,0.9682,0.0245,0.0194
"29099700113","Census Tract 7001.13, Jefferson County, Missouri",0.0059,0.0061,0.943,0.045,0.0193
"29099700114","Census Tract 7001.14, Jefferson County, Missouri",0.0035,0.0047,0.9736,0.0182,0.0393
"29099700115","Census Tract 7001.15, Jefferson County, Missouri",0.0212,0,0.9571,0.0217,0.0205
"29099700116","Census Tract 7001.16, Jefferson County, Missouri",0.023,0,0.9727,0.0042,0.0376
"29099700117","Census Tract 7001.17, Jefferson County, Missouri",0.0334,0.0344,0.8979,0.0343,0.0119
"29099700118","Census Tract 7001.18, Jefferson County, Missouri",0,0.0048,0.988,0.0072,0.0123
"29099700119","Census Tract 7001.19, Jefferson County, Missouri",0,0,0.9863,0.0137,0.0241
"29099700203","Census Tract 7002.03, Jefferson County, Missouri",0.0108,0.0136,0.9328,0.0427,0.0569
"29099700206","Census Tract 7002.06, Jefferson County, Missouri",0.0028,0.0098,0.9766,0.0109,0.0157
"29099700207","Census Tract 7002.07, Jefferson County, Missouri",0,0,0.9409,0.0591,0.0198
"29099700208","Census Tract 7002.08, Jefferson County, Missouri",0,0.0079,0.9445,0.0476,0.0209
"29099700209","Census Tract 7002.09, Jefferson County, Missouri",0.0087,0,0.9656,0.0256,0
"29099700210","Census Tract 7002.10, Jefferson County, Missouri",0,0.0183,0.9393,0.0424,0.0973
"29099700211","Census Tract 7002.11, Jefferson County, Missouri",0,0.0068,0.9707,0.0225,0
"29099700302","Census Tract 7003.02, Jefferson County, Missouri",0.0037,0,0.9857,0.0106,0.0183
"29099700303","Census Tract 7003.03, Jefferson County, Missouri",0.0186,0.0137,0.9356,0.0321,0.035
"29099700304","Census Tract 7003.04, Jefferson County, Missouri",0.0542,0.0014,0.9121,0.0323,0.002
"29099700401","Census Tract 7004.01, Jefferson County, Missouri",0.0014,6e-04,0.9637,0.0343,0.0035
"29099700402","Census Tract 7004.02, Jefferson County, Missouri",0.0174,0.0057,0.9175,0.0594,0.0569
"29099700502","Census Tract 7005.02, Jefferson County, Missouri",0.0048,0.0143,0.949,0.0319,0.0059
"29099700503","Census Tract 7005.03, Jefferson County, Missouri",0,0,0.9912,0.0088,0.0065
"29099700504","Census Tract 7005.04, Jefferson County, Missouri",0.0034,0,0.9776,0.0191,0.0081
"29099700601","Census Tract 7006.01, Jefferson County, Missouri",0,0.0021,0.9788,0.0191,0.0238
"29099700603","Census Tract 7006.03, Jefferson County, Missouri",0,0.0023,0.9977,0,0.0233
"29099700604","Census Tract 7006.04, Jefferson County, Missouri",0.0058,0.0028,0.9861,0.0053,0.0074
"29099700605","Census Tract 7006.05, Jefferson County, Missouri",0,0.0519,0.9145,0.0336,0.0292
"29099700700","Census Tract 7007, Jefferson County, Missouri",0.0013,0.032,0.9427,0.024,0.0053
"29099700801","Census Tract 7008.01, Jefferson County, Missouri",0.0082,0.0028,0.9811,0.0079,0.0309
"29099700802","Census Tract 7008.02, Jefferson County, Missouri",0.0044,0.0223,0.9649,0.0084,0
"29099700900","Census Tract 7009, Jefferson County, Missouri",0,0.0395,0.9477,0.0128,0.0223
"29099701000","Census Tract 7010, Jefferson County, Missouri",0.0014,7e-04,0.9874,0.0105,0.0144
"29099701101","Census Tract 7011.01, Jefferson County, Missouri",0,0.0048,0.9885,0.0067,0.0043
"29099701102","Census Tract 7011.02, Jefferson County, Missouri",0.0067,0,0.991,0.0023,0.0147
"29099701200","Census Tract 7012, Jefferson County, Missouri",0.0035,0.0073,0.9761,0.0131,0
"29099701300","Census Tract 7013, Jefferson County, Missouri",0,0.0172,0.9575,0.0253,0.0089
"29099701401","Census Tract 7014.01, Jefferson County, Missouri",0.0097,0,0.9903,0,0.0094
"29099701403","Census Tract 7014.03, Jefferson County, Missouri",0.0121,0,0.9736,0.0144,0.0046
"29099701404","Census Tract 7014.04, Jefferson County, Missouri",0.0091,0.0014,0.9876,0.002,0
"29101960100","Census Tract 9601, Johnson County, Missouri",0.0012,0.013,0.954,0.0318,0.0207
"29101960200","Census Tract 9602, Johnson County, Missouri",0,0.0115,0.9488,0.0397,0.0147
"29101960300","Census Tract 9603, Johnson County, Missouri",0.0279,0.016,0.9015,0.0545,0.0329
"29101960400","Census Tract 9604, Johnson County, Missouri",0.0113,0.0962,0.8523,0.0402,0.0255
"29101960500","Census Tract 9605, Johnson County, Missouri",0.0213,0.0696,0.8457,0.0635,0.0666
"29101960600","Census Tract 9606, Johnson County, Missouri",0.0216,0.0338,0.8986,0.046,0.0235
"29101960700","Census Tract 9607, Johnson County, Missouri",0.0488,0.0562,0.8057,0.0894,0.1191
"29101960900","Census Tract 9609, Johnson County, Missouri",0.0045,0.0027,0.9733,0.0196,0.0118
"29101980000","Census Tract 9800, Johnson County, Missouri",0.0213,0.101,0.8081,0.0696,0.0969
"29103960100","Census Tract 9601, Knox County, Missouri",0.0089,0.0047,0.9603,0.0261,0.0052
"29103960200","Census Tract 9602, Knox County, Missouri",0.0034,0.0044,0.967,0.0251,0.0162
"29105960100","Census Tract 9601, Laclede County, Missouri",0.004,6e-04,0.9614,0.034,0.0186
"29105960298","Census Tract 9602.98, Laclede County, Missouri",0.0017,0.0011,0.9841,0.0131,0.0161
"29105960300","Census Tract 9603, Laclede County, Missouri",0.0011,0.0022,0.9726,0.0241,0.0126
"29105960400","Census Tract 9604, Laclede County, Missouri",0.0033,0.0269,0.9338,0.036,0.0036
"29105960500","Census Tract 9605, Laclede County, Missouri",0.0055,0,0.9531,0.0414,0.0728
"29105960600","Census Tract 9606, Laclede County, Missouri",0.0076,0.0158,0.8677,0.109,0.0226
"29107090100","Census Tract 901, Lafayette County, Missouri",0,0.0117,0.9444,0.0439,0.036
"29107090200","Census Tract 902, Lafayette County, Missouri",0.0074,0.0534,0.8809,0.0583,0.0686
"29107090300","Census Tract 903, Lafayette County, Missouri",0,0.01,0.9479,0.0421,0.0514
"29107090400","Census Tract 904, Lafayette County, Missouri",0.0038,0.0323,0.9352,0.0287,0.0123
"29107090500","Census Tract 905, Lafayette County, Missouri",0.0021,3e-04,0.9756,0.0221,0.01
"29107090601","Census Tract 906.01, Lafayette County, Missouri",0.0141,0.0145,0.9579,0.0135,0.0225
"29107090602","Census Tract 906.02, Lafayette County, Missouri",0.0035,0.0072,0.9541,0.0351,0.0025
"29109470100","Census Tract 4701, Lawrence County, Missouri",0,0.0119,0.9366,0.0515,0.0066
"29109470200","Census Tract 4702, Lawrence County, Missouri",0.0013,0.016,0.961,0.0218,0.0103
"29109470300","Census Tract 4703, Lawrence County, Missouri",0,6e-04,0.9548,0.0446,0.1305
"29109470400","Census Tract 4704, Lawrence County, Missouri",6e-04,3e-04,0.9236,0.0755,0.1737
"29109470500","Census Tract 4705, Lawrence County, Missouri",0,0,0.9614,0.0386,0.0554
"29109470601","Census Tract 4706.01, Lawrence County, Missouri",0,2e-04,0.9383,0.0615,0.0709
"29109470602","Census Tract 4706.02, Lawrence County, Missouri",0,0.0011,0.9632,0.0356,0.0694
"29111970100","Census Tract 9701, Lewis County, Missouri",0,0.0447,0.9004,0.0548,0.0098
"29111970200","Census Tract 9702, Lewis County, Missouri",0,0.036,0.9492,0.0148,8e-04
"29111970300","Census Tract 9703, Lewis County, Missouri",0,0.0125,0.9779,0.0096,0
"29111970400","Census Tract 9704, Lewis County, Missouri",0,0.0875,0.8907,0.0217,0.0069
"29113810100","Census Tract 8101, Lincoln County, Missouri",7e-04,0.0265,0.9411,0.0316,0.0128
"29113810201","Census Tract 8102.01, Lincoln County, Missouri",0.0064,0.0329,0.9304,0.0303,0.0214
"29113810202","Census Tract 8102.02, Lincoln County, Missouri",5e-04,8e-04,0.9764,0.0223,0.0167
"29113810301","Census Tract 8103.01, Lincoln County, Missouri",0.0067,0.0244,0.9421,0.0268,0.0376
"29113810303","Census Tract 8103.03, Lincoln County, Missouri",0,0.0144,0.9645,0.0211,0.0265
"29113810304","Census Tract 8103.04, Lincoln County, Missouri",0,0.0344,0.9328,0.0327,0.002
"29113810400","Census Tract 8104, Lincoln County, Missouri",0.0049,8e-04,0.9548,0.0395,0.049
"29115490100","Census Tract 4901, Linn County, Missouri",0.0013,0,0.9792,0.0196,0.0145
"29115490200","Census Tract 4902, Linn County, Missouri",0,9e-04,0.9793,0.0198,0.0078
"29115490300","Census Tract 4903, Linn County, Missouri",0.0024,0.0048,0.97,0.0228,0.0055
"29115490400","Census Tract 4904, Linn County, Missouri",0.007,0.0127,0.9722,0.0081,0.0521
"29115490500","Census Tract 4905, Linn County, Missouri",0.0054,0.0019,0.9501,0.0425,0.0344
"29117480100","Census Tract 4801, Livingston County, Missouri",0.0013,0.0484,0.9269,0.0233,0.0097
"29117480200","Census Tract 4802, Livingston County, Missouri",0.0035,0.0018,0.9687,0.0261,0.0161
"29117480300","Census Tract 4803, Livingston County, Missouri",0.0159,0.0252,0.931,0.0279,0.0131
"29117480400","Census Tract 4804, Livingston County, Missouri",0.0078,0.0066,0.9416,0.044,0.0195
"29117480500","Census Tract 4805, Livingston County, Missouri",0,0.0516,0.8871,0.0613,0.051
"29119070100","Census Tract 701, McDonald County, Missouri",0.0069,0.0105,0.918,0.0647,0.0126
"29119070200","Census Tract 702, McDonald County, Missouri",0.0335,0.0026,0.9098,0.054,0.0319
"29119070300","Census Tract 703, McDonald County, Missouri",0.0118,0.0459,0.7848,0.1576,0.2758
"29119070400","Census Tract 704, McDonald County, Missouri",0.0124,0.0112,0.8779,0.0985,0.1229
"29121960100","Census Tract 9601, Macon County, Missouri",0.0073,0.0052,0.9674,0.0201,0.0205
"29121960200","Census Tract 9602, Macon County, Missouri",0.0011,0.0082,0.9829,0.0078,0.0134
"29121960300","Census Tract 9603, Macon County, Missouri",3e-04,0.0053,0.9845,0.01,0
"29121960400","Census Tract 9604, Macon County, Missouri",0.0169,0.0153,0.9202,0.0477,0.0293
"29121960500","Census Tract 9605, Macon County, Missouri",0,0.0827,0.8467,0.0706,0.0074
"29123960100","Census Tract 9601, Madison County, Missouri",0.0033,0.003,0.982,0.0116,0.0146
"29123960200","Census Tract 9602, Madison County, Missouri",0.0105,0.0133,0.9481,0.0281,0.0308
"29123960300","Census Tract 9603, Madison County, Missouri",0,0.0024,0.9899,0.0078,0.0206
"29125880100","Census Tract 8801, Maries County, Missouri",0.0216,0,0.9722,0.0062,0.0278
"29125880298","Census Tract 8802.98, Maries County, Missouri",0,0.0093,0.9668,0.024,0.0054
"29125880300","Census Tract 8803, Maries County, Missouri",0.0102,0,0.9634,0.0264,0.0076
"29127960100","Census Tract 9601, Marion County, Missouri",0.0031,0.0232,0.9398,0.034,0.0096
"29127960200","Census Tract 9602, Marion County, Missouri",0.0069,0.0051,0.9552,0.0328,0.0033
"29127960300","Census Tract 9603, Marion County, Missouri",0.0097,0.0091,0.9252,0.056,0.008
"29127960400","Census Tract 9604, Marion County, Missouri",0.0075,0.0745,0.8835,0.0345,0.0722
"29127960500","Census Tract 9605, Marion County, Missouri",0,0.0407,0.9092,0.0501,0
"29127960600","Census Tract 9606, Marion County, Missouri",0.021,0.0034,0.9558,0.0199,0.0139
"29127960800","Census Tract 9608, Marion County, Missouri",0,0.0369,0.9483,0.0148,0
"29127960900","Census Tract 9609, Marion County, Missouri",0,0.0988,0.8119,0.0893,0
"29129470100","Census Tract 4701, Mercer County, Missouri",0,0.0015,0.9925,0.006,0.0105
"29129470200","Census Tract 4702, Mercer County, Missouri",0.0074,0.0078,0.9627,0.0221,0.0303
"29131962500","Census Tract 9625, Miller County, Missouri",0.0063,0.001,0.9837,0.0089,0.0072
"29131962600","Census Tract 9626, Miller County, Missouri",0,0,0.9819,0.0181,0
"29131962700","Census Tract 9627, Miller County, Missouri",0.0144,0.0051,0.9687,0.0118,0.0127
"29131962800","Census Tract 9628, Miller County, Missouri",0.0033,0.0045,0.9539,0.0383,0.0401
"29131962900","Census Tract 9629, Miller County, Missouri",0,0.001,0.9552,0.0439,0.0238
"29133950100","Census Tract 9501, Mississippi County, Missouri",0,0.2417,0.7145,0.0438,0.0069
"29133950200","Census Tract 9502, Mississippi County, Missouri",0,0.5486,0.4459,0.0055,0.0255
"29133950300","Census Tract 9503, Mississippi County, Missouri",0.0048,0.0336,0.9393,0.0224,0.0874
